state,statecode,statenum,sector,secnum,welfare_effect,emp_effect,emp_effect_tot,emp_regcontri_manuf,emp_regcontri_nonmanuf,emp_effect_sec,emp_regcontri,emp_seccontri,emp_regcontri_manuf_scale,emp_regcontri_nonmanuf_scale,emp_regcontri_scale,welfare_effect_indicator,emp_effect_indicator
Texas,TX,43,Education,20,.15498,-.30998001,-.0056390306,18.745445,-1.5625652,.035525277,-8.7256184,-.85894901,6,1,1,1,0
Texas,TX,43,Healthcare,21,.16897,.28808999,-.0056390306,18.745445,-1.5625652,.077494033,3.7175765,.79829216,6,1,4,1,1
Texas,TX,43,Hospitality,22,.15553001,.054852001,-.0056390306,18.745445,-1.5625652,.026819488,2.0452292,.1519939,6,1,3,1,1
Texas,TX,43,"Entert., Prof.",23,.15238,-.067281,-.0056390306,18.745445,-1.5625652,.085739359,-.78471547,-.18643443,6,1,1,1,0
Utah,UT,44,All industries,0,.18066999,-.041627716,-.00041627715,1.164396,.93370062,,,,2,2,6,1,0
Utah,UT,44,Non-employment,1,.16651,,,1.164396,.93370062,,,,2,2,6,1,1
Utah,UT,44,"Food, Bev., Tob.",2,.17992,-.0037147999,-.00420212,1.164396,.93370062,-.0064767739,.57355714,.010293609,2,2,2,1,0
Utah,UT,44,Textiles,3,.12702,-.15437999,-.00420212,1.164396,.93370062,-.043283883,3.5666852,.42778277,2,2,4,1,0
Utah,UT,44,"Wood, Paper",4,.18803,-.011769,-.00420212,1.164396,.93370062,-.020166513,.58359122,.032611579,2,2,2,1,0
Utah,UT,44,"Petroleum, Coal",5,.10692,.00058728002,-.00420212,1.164396,.93370062,-.0024654288,-.23820603,-.0016273371,2,2,1,1,1
Utah,UT,44,Chemicals,6,.076099001,-.028906001,-.00420212,1.164396,.93370062,-.018591736,1.5547769,.080097742,2,2,3,1,0
Utah,UT,44,"Plastics, Rubber",7,-.11454,-.0074928002,-.00420212,1.164396,.93370062,-.023946352,.31289944,.020762347,2,2,1,0,0
Utah,UT,44,Nonmetallic,8,.1067,-.0096819,-.00420212,1.164396,.93370062,-.0084945727,1.1397748,.026828283,2,2,2,1,0
Utah,UT,44,Metal,9,.15655001,-.0073891003,-.00420212,1.164396,.93370062,-.039620578,.18649653,.020474996,2,2,1,1,0
Utah,UT,44,Machinery,10,.037523001,-.023885,-.00420212,1.164396,.93370062,-.038382474,.62228924,.066184692,2,2,2,1,0
Utah,UT,44,"Computer, Elect.",11,.098563999,-.070416003,-.00420212,1.164396,.93370062,-.083799809,.84028834,.19512084,2,2,2,1,0
Utah,UT,44,Transport Mfg.,12,.15434,-.01096,-.00420212,1.164396,.93370062,-.028143838,.38942805,.030369863,2,2,1,1,0
Utah,UT,44,Furniture Mfg.,13,.15484001,-.050576996,-.00420212,1.164396,.93370062,-.047512107,1.0645076,.14014749,2,2,2,1,0
Utah,UT,44,Wholesale and Retail,14,.18753,.058022,.0033695661,1.164396,.93370062,.02933852,1.9776731,.16077791,2,2,3,1,1
Utah,UT,44,Construction,15,.18708999,.028856,.0033695661,1.164396,.93370062,.032239377,.89505452,.079959452,2,2,2,1,1
Utah,UT,44,"Transport Serv.,",16,.18909,.030879999,.0033695661,1.164396,.93370062,.034763623,.88828486,.085567921,2,2,2,1,1
Utah,UT,44,Information,17,.17678,.011574,.0033695661,1.164396,.93370062,.011918599,.97108734,.032071345,2,2,2,1,1
Utah,UT,44,Finance,18,.18728,.0051686,.0033695661,1.164396,.93370062,.0097977379,.52752995,.014322097,2,2,2,1,1
Utah,UT,44,Real Estate,19,.21386001,.019274,.0033695661,1.164396,.93370062,.017246898,1.1175343,.053407904,2,2,2,1,1
Utah,UT,44,Education,20,.21002001,.040121999,.0033695661,1.164396,.93370062,.035525277,1.129393,.11117733,2,2,2,1,1
Utah,UT,44,Healthcare,21,.20946001,.050241001,.0033695661,1.164396,.93370062,.077494033,.64832085,.1392169,2,2,2,1,1
Utah,UT,44,Hospitality,22,.19531,.023042999,.0033695661,1.164396,.93370062,.026819488,.85918862,.063851729,2,2,2,1,1
Utah,UT,44,"Entert., Prof.",23,.19077,.069776006,.0033695661,1.164396,.93370062,.085739359,.81381536,.19334805,2,2,2,1,1
Vermont,VT,45,All industries,0,.21988,.11863702,.0011863702,-.17636503,.48111644,,,,1,1,6,1,1
Vermont,VT,45,Non-employment,1,.21184,,,-.17636503,.48111644,,,,1,1,6,1,1
Vermont,VT,45,"Food, Bev., Tob.",2,.22861999,.00042907,.0006364733,-.17636503,.48111644,-.0064767739,-.066247486,-.0011889413,1,1,1,1,1
Vermont,VT,45,Textiles,3,.16102999,-.0012753999,.0006364733,-.17636503,.48111644,-.043283883,.029465932,.0035340989,1,1,1,1,0
Vermont,VT,45,"Wood, Paper",4,.21341,-.0010175001,.0006364733,-.17636503,.48111644,-.020166513,.050454937,.0028194652,1,1,1,1,0
Vermont,VT,45,"Petroleum, Coal",5,.97713,-.000021353,.0006364733,-.17636503,.48111644,-.0024654288,.0086609684,.000059168586,1,1,1,1,0
Vermont,VT,45,Chemicals,6,.054885998,-.0014569999,.0006364733,-.17636503,.48111644,-.018591736,.07836815,.0040373076,1,1,1,1,0
Vermont,VT,45,"Plastics, Rubber",7,-.26515999,-.0064195003,.0006364733,-.17636503,.48111644,-.023946352,.26807842,.017788261,1,1,1,0,0
Vermont,VT,45,Nonmetallic,8,.20044,-.0022841,.0006364733,-.17636503,.48111644,-.0084945727,.26888934,.0063291797,1,1,1,1,0
Vermont,VT,45,Metal,9,.10829,-.0063437996,.0006364733,-.17636503,.48111644,-.039620578,.16011377,.017578498,1,1,1,1,0
Vermont,VT,45,Machinery,10,.16028,-.011822,.0006364733,-.17636503,.48111644,-.038382474,.30800515,.032758441,1,1,1,1,0
Vermont,VT,45,"Computer, Elect.",11,.10632,-.017731,.0006364733,-.17636503,.48111644,-.083799809,.21158759,.04913212,1,1,1,1,0
Vermont,VT,45,Transport Mfg.,12,.20193,-.0043527,.0006364733,-.17636503,.48111644,-.028143838,.15465908,.012061214,1,1,1,1,0
Vermont,VT,45,Furniture Mfg.,13,.19694,-.0026944,.0006364733,-.17636503,.48111644,-.047512107,.056709759,.0074661099,1,1,1,1,0
Vermont,VT,45,Wholesale and Retail,14,.2289,.030409001,.001736267,-.17636503,.48111644,.02933852,1.0364872,.084262788,1,1,2,1,1
Vermont,VT,45,Construction,15,.23599,.018167,.001736267,-.17636503,.48111644,.032239377,.56350344,.050340429,1,1,2,1,1
Vermont,VT,45,"Transport Serv.,",16,.23384,.0022773,.001736267,-.17636503,.48111644,.034763623,.065508135,.0063103568,1,1,1,1,1
Vermont,VT,45,Information,17,.23190001,.0073583005,.001736267,-.17636503,.48111644,.011918599,.61737967,.020389717,1,1,2,1,1
Vermont,VT,45,Finance,18,.23243999,.0067321002,.001736267,-.17636503,.48111644,.0097977379,.68710762,.018654527,1,1,2,1,1
Vermont,VT,45,Real Estate,19,.24146,.0022430001,.001736267,-.17636503,.48111644,.017246898,.13005237,.0062153125,1,1,1,1,1
Vermont,VT,45,Education,20,.24443001,.028498,.001736267,-.17636503,.48111644,.035525277,.80218935,.078967437,1,1,2,1,1
Vermont,VT,45,Healthcare,21,.24685,.026728,.001736267,-.17636503,.48111644,.077494033,.34490398,.074062802,1,1,1,1,1
Vermont,VT,45,Hospitality,22,.23072,.014005001,.001736267,-.17636503,.48111644,.026819488,.52219492,.038807601,1,1,2,1,1
Vermont,VT,45,"Entert., Prof.",23,.2368,.037209,.001736267,-.17636503,.48111644,.085739359,.43397805,.10310546,1,1,1,1,1
Virginia,VA,46,All industries,0,.20172,1.2644651,.012644651,-.69038844,6.3172293,,,,1,5,6,1,1
Virginia,VA,46,Non-employment,1,.18643001,,,-.69038844,6.3172293,,,,1,5,6,1,1
Virginia,VA,46,"Food, Bev., Tob.",2,.205,-.011472,.0024915019,-.69038844,6.3172293,-.0064767739,1.7712522,.031788599,1,5,3,1,0
Virginia,VA,46,Textiles,3,.074739002,-.37586001,.0024915019,-.69038844,6.3172293,-.043283883,8.6836014,1.0414979,1,5,5,1,0
Virginia,VA,46,"Wood, Paper",4,.19306,-.017744001,.0024915019,-.69038844,6.3172293,-.020166513,.87987459,.049168147,1,5,2,1,0
Virginia,VA,46,"Petroleum, Coal",5,.077574,.00068994,.0024915019,-.69038844,6.3172293,-.0024654288,-.27984583,-.0019118051,1,5,1,1,1
Virginia,VA,46,Chemicals,6,.16677999,-.0077219005,.0024915019,-.69038844,6.3172293,-.018591736,.41534048,.021397177,1,5,1,1,0
Virginia,VA,46,"Plastics, Rubber",7,.062691003,-.057328999,.0024915019,-.69038844,6.3172293,-.023946352,2.3940597,.15885711,1,5,3,1,0
Virginia,VA,46,Nonmetallic,8,.13032,-.033988997,.0024915019,-.69038844,6.3172293,-.0084945727,4.0012608,.094182596,1,5,4,1,0
Virginia,VA,46,Metal,9,.11749,-.059051998,.0024915019,-.69038844,6.3172293,-.039620578,1.4904375,.16363148,1,5,2,1,0
Virginia,VA,46,Machinery,10,.18835001,-.080107003,.0024915019,-.69038844,6.3172293,-.038382474,2.0870724,.22197433,1,5,3,1,0
Virginia,VA,46,"Computer, Elect.",11,-.0082580997,-.28792998,.0024915019,-.69038844,6.3172293,-.083799809,3.4359267,.7978462,1,5,4,0,0
Virginia,VA,46,Transport Mfg.,12,.19678,-.029067,.0024915019,-.69038844,6.3172293,-.028143838,1.0328015,.080543868,1,5,2,1,0
Virginia,VA,46,Furniture Mfg.,13,.1769,-.055732995,.0024915019,-.69038844,6.3172293,-.047512107,1.1730273,.15443462,1,5,2,1,0
Virginia,VA,46,Wholesale and Retail,14,.20856,.32393003,.022797801,-.69038844,6.3172293,.02933852,11.041117,.89760423,1,5,6,1,1
Virginia,VA,46,Construction,15,.20996,.14406,.022797801,-.69038844,6.3172293,.032239377,4.4684486,.39918765,1,5,4,1,1
Virginia,VA,46,"Transport Serv.,",16,.22051001,.082949996,.022797801,-.69038844,6.3172293,.034763623,2.3861148,.22985294,1,5,3,1,1
Virginia,VA,46,Information,17,.20683999,.076231003,.022797801,-.69038844,6.3172293,.011918599,6.3959703,.21123473,1,5,5,1,1
Virginia,VA,46,Finance,18,.21715,.089256003,.022797801,-.69038844,6.3172293,.0097977379,9.1098585,.24732678,1,5,5,1,1
Virginia,VA,46,Real Estate,19,.21544001,.024203001,.022797801,-.69038844,6.3172293,.017246898,1.4033248,.067066073,1,5,2,1,1
Virginia,VA,46,Education,20,.22833,.21486999,.022797801,-.69038844,6.3172293,.035525277,6.0483694,.59540087,1,5,5,1,1
Virginia,VA,46,Healthcare,21,.22744,.26789999,.022797801,-.69038844,6.3172293,.077494033,3.4570403,.74234599,1,5,4,1,1
Virginia,VA,46,Hospitality,22,.21513,.12583001,.022797801,-.69038844,6.3172293,.026819488,4.6917381,.34867269,1,5,4,1,1
Virginia,VA,46,"Entert., Prof.",23,.21653,.93055004,.022797801,-.69038844,6.3172293,.085739359,10.853242,2.5785372,1,5,6,1,1
Washington,WA,47,All industries,0,.18113001,.23824382,.0023824382,1.2918952,2.6122379,,,,2,3,6,1,1
Washington,WA,47,Non-employment,1,.17151,,,1.2918952,2.6122379,,,,2,3,6,1,1
Washington,WA,47,"Food, Bev., Tob.",2,.19758999,-.025237,-.0046622436,1.2918952,2.6122379,-.0064767739,3.8965385,.069931045,2,3,4,1,0
Washington,WA,47,Textiles,3,.11454,-.030003,-.0046622436,1.2918952,2.6122379,-.043283883,.69316792,.083137497,2,3,2,1,0
Washington,WA,47,"Wood, Paper",4,.17061,-.0092166997,-.0046622436,1.2918952,2.6122379,-.020166513,.45702994,.025539227,2,3,1,1,0
Washington,WA,47,"Petroleum, Coal",5,.075236998,.00020851,-.0046622436,1.2918952,2.6122379,-.0024654288,-.084573522,-.00057777559,2,3,1,1,1
Washington,WA,47,Chemicals,6,.15686999,-.010474999,-.0046622436,1.2918952,2.6122379,-.018591736,.56342238,.02902594,2,3,2,1,0
Washington,WA,47,"Plastics, Rubber",7,.16881,-.014908001,-.0046622436,1.2918952,2.6122379,-.023946352,.6225583,.041309666,2,3,2,1,0
Washington,WA,47,Nonmetallic,8,.14871,-.016888,-.0046622436,1.2918952,2.6122379,-.0084945727,1.9880929,.046796191,2,3,3,1,0
Washington,WA,47,Metal,9,.13132,-.029880999,-.0046622436,1.2918952,2.6122379,-.039620578,.75417876,.082799442,2,3,2,1,0
Washington,WA,47,Machinery,10,.1485,-.095216997,-.0046622436,1.2918952,2.6122379,-.038382474,2.4807415,.26384374,2,3,3,1,0
Washington,WA,47,"Computer, Elect.",11,.077578001,-.13374001,-.0046622436,1.2918952,2.6122379,-.083799809,1.5959464,.37058994,2,3,3,1,0
Washington,WA,47,Transport Mfg.,12,.14233001,-.28759,-.0046622436,1.2918952,2.6122379,-.028143838,10.218577,.79690409,2,3,6,1,0
Washington,WA,47,Furniture Mfg.,13,.15058,-.051520996,-.0046622436,1.2918952,2.6122379,-.047512107,1.0843762,.14276329,2,3,2,1,0
Washington,WA,47,Wholesale and Retail,14,.1813,.075165004,.00942712,1.2918952,2.6122379,.02933852,2.5619903,.20828086,2,3,3,1,1
Washington,WA,47,Construction,15,.18505,.093979001,.00942712,1.2918952,2.6122379,.032239377,2.9150376,.26041409,2,3,3,1,1
Washington,WA,47,"Transport Serv.,",16,.1935,.067683004,.00942712,1.2918952,2.6122379,.034763623,1.9469491,.18754838,2,3,3,1,1
Washington,WA,47,Information,17,.18709999,.053440999,.00942712,1.2918952,2.6122379,.011918599,4.4838324,.14808404,2,3,4,1,1
Washington,WA,47,Finance,18,.19128001,.023727,.00942712,1.2918952,2.6122379,.0097977379,2.4216814,.065747082,2,3,3,1,1
Washington,WA,47,Real Estate,19,.18872,.027958002,.00942712,1.2918952,2.6122379,.017246898,1.6210451,.077471115,2,3,3,1,1
Washington,WA,47,Education,20,.19993,.065741003,.00942712,1.2918952,2.6122379,.035525277,1.8505416,.18216713,2,3,3,1,1
Washington,WA,47,Healthcare,21,.20412,.23076999,.00942712,1.2918952,2.6122379,.077494033,2.9779067,.63945949,2,3,3,1,1
Washington,WA,47,Hospitality,22,.19007,.044087999,.00942712,1.2918952,2.6122379,.026819488,1.6438792,.12216704,2,3,3,1,1
Washington,WA,47,"Entert., Prof.",23,.19457,.26016,.00942712,1.2918952,2.6122379,.085739359,3.0343125,.72089863,2,3,4,1,1
West Virginia,WV,48,All industries,0,.15414,-.021215064,-.00021215064,.54590583,.42833447,,,,2,1,6,1,0
West Virginia,WV,48,Non-employment,1,.13888,,,.54590583,.42833447,,,,2,1,6,1,1
West Virginia,WV,48,"Food, Bev., Tob.",2,.20693,-.0031758999,-.0019700872,.54590583,.42833447,-.0064767739,.49035212,.0088003324,2,1,1,1,0
West Virginia,WV,48,Textiles,3,.15238,-.0041835001,-.0019700872,.54590583,.42833447,-.043283883,.096652597,.011592365,2,1,1,1,0
West Virginia,WV,48,"Wood, Paper",4,.11187,-.0046699997,-.0019700872,.54590583,.42833447,-.020166513,.23157199,.012940442,2,1,1,1,0
West Virginia,WV,48,"Petroleum, Coal",5,.15704,.0011768,-.0019700872,.54590583,.42833447,-.0024654288,-.47732064,-.0032608809,2,1,1,1,1
West Virginia,WV,48,Chemicals,6,.078054003,-.018765001,-.0019700872,.54590583,.42833447,-.018591736,1.0093194,.051997308,2,1,2,1,0
West Virginia,WV,48,"Plastics, Rubber",7,-.083209999,-.034907002,-.0019700872,.54590583,.42833447,-.023946352,1.4577169,.096726365,2,1,2,0,0
West Virginia,WV,48,Nonmetallic,8,.13951001,-.00023436001,-.0019700872,.54590583,.42833447,-.0084945727,.027589381,.00064940524,2,1,1,1,0
West Virginia,WV,48,Metal,9,.087833002,-.039545998,-.0019700872,.54590583,.42833447,-.039620578,.99811763,.10958089,2,1,2,1,0
West Virginia,WV,48,Machinery,10,.14373,-.035592999,-.0019700872,.54590583,.42833447,-.038382474,.92732424,.098627232,2,1,2,1,0
West Virginia,WV,48,"Computer, Elect.",11,-.040227,-.016621999,-.0019700872,.54590583,.42833447,-.083799809,.19835366,.046059109,2,1,1,0,0
West Virginia,WV,48,Transport Mfg.,12,.14193,-.0030977,-.0019700872,.54590583,.42833447,-.028143838,.11006672,.0085836435,2,1,1,1,0
West Virginia,WV,48,Furniture Mfg.,13,.11161,-.016176,-.0019700872,.54590583,.42833447,-.047512107,.3404606,.044823259,2,1,1,1,0
West Virginia,WV,48,Wholesale and Retail,14,.17106999,.031939998,.0015457859,.54590583,.42833447,.02933852,1.0886711,.088505156,2,1,2,1,1
West Virginia,WV,48,Construction,15,.16292,.012459001,.0015457859,.54590583,.42833447,.032239377,.38645288,.034523666,2,1,1,1,1
West Virginia,WV,48,"Transport Serv.,",16,.17614999,.0084920004,.0015457859,.54590583,.42833447,.034763623,.24427834,.023531178,2,1,1,1,1
West Virginia,WV,48,Information,17,.16174001,.0048852004,.0015457859,.54590583,.42833447,.011918599,.40988043,.013536802,2,1,1,1,1
West Virginia,WV,48,Finance,18,.18791001,.0020721001,.0015457859,.54590583,.42833447,.0097977379,.21148761,.0057417518,2,1,1,1,1
West Virginia,WV,48,Real Estate,19,.20345999,.0053459001,.0015457859,.54590583,.42833447,.017246898,.30996299,.014813391,2,1,1,1,1
West Virginia,WV,48,Education,20,.18415999,.015891001,.0015457859,.54590583,.42833447,.035525277,.44731531,.044033673,2,1,1,1,1
West Virginia,WV,48,Healthcare,21,.17911001,.049697999,.0015457859,.54590583,.42833447,.077494033,.64131385,.13771226,2,1,2,1,1
West Virginia,WV,48,Hospitality,22,.17628001,.0030093999,.0015457859,.54590583,.42833447,.026819488,.11220945,.0083389925,2,1,1,1,1
West Virginia,WV,48,"Entert., Prof.",23,.17296,.020785999,.0015457859,.54590583,.42833447,.085739359,.24243239,.057597622,2,1,1,1,1
Wisconsin,WI,49,All industries,0,.16057,-.27029639,-.002702964,3.0836074,1.5856446,,,,4,3,6,1,0
Wisconsin,WI,49,Non-employment,1,.15143,,,3.0836074,1.5856446,,,,4,3,6,1,1
Wisconsin,WI,49,"Food, Bev., Tob.",2,.17393,-.0052091,-.011128248,3.0836074,1.5856446,-.0064767739,.80427384,.014434275,4,3,2,1,0
Wisconsin,WI,49,Textiles,3,.0035236001,-.059031997,-.011128248,3.0836074,1.5856446,-.043283883,1.3638332,.16357607,4,3,2,1,0
Wisconsin,WI,49,"Wood, Paper",4,.13586,-.067589,-.011128248,3.0836074,1.5856446,-.020166513,3.3515463,.1872873,4,3,4,1,0
Wisconsin,WI,49,"Petroleum, Coal",5,.084569998,.0021067001,-.011128248,3.0836074,1.5856446,-.0024654288,-.85449642,-.0058376091,4,3,1,1,1
Wisconsin,WI,49,Chemicals,6,.10615,-.024143999,-.011128248,3.0836074,1.5856446,-.018591736,1.2986414,.066902369,4,3,2,1,0
Wisconsin,WI,49,"Plastics, Rubber",7,.078139,-.12465999,-.011128248,3.0836074,1.5856446,-.023946352,5.2058029,.34542948,4,3,5,1,0
Wisconsin,WI,49,Nonmetallic,8,.15034001,-.026735,-.011128248,3.0836074,1.5856446,-.0084945727,3.1473036,.074081965,4,3,4,1,0
Wisconsin,WI,49,Metal,9,.12664001,-.14644,-.011128248,3.0836074,1.5856446,-.039620578,3.696059,.40578127,4,3,4,1,0
Wisconsin,WI,49,Machinery,10,.12255,-.092974998,-.011128248,3.0836074,1.5856446,-.038382474,2.4223294,.25763121,4,3,3,1,0
Wisconsin,WI,49,"Computer, Elect.",11,.071543001,-.15741,-.011128248,3.0836074,1.5856446,-.083799809,1.8784052,.43617886,4,3,3,1,0
Wisconsin,WI,49,Transport Mfg.,12,.13784,-.034381002,-.011128248,3.0836074,1.5856446,-.028143838,1.2216173,.095268823,4,3,2,1,0
Wisconsin,WI,49,Furniture Mfg.,13,.11879,-.10606001,-.011128248,3.0836074,1.5856446,-.047512107,2.2322733,.2938894,4,3,3,1,0
Wisconsin,WI,49,Wholesale and Retail,14,.17658,.13978,.0057223202,3.0836074,1.5856446,.02933852,4.7643852,.38732785,4,3,4,1,1
Wisconsin,WI,49,Construction,15,.1654,.021512,.0057223202,3.0836074,1.5856446,.032239377,.66725856,.059609361,4,3,2,1,1
Wisconsin,WI,49,"Transport Serv.,",16,.19415,.068525001,.0057223202,3.0836074,1.5856446,.034763623,1.9711698,.18988155,4,3,3,1,1
Wisconsin,WI,49,Information,17,.1753,.02052,.0057223202,3.0836074,1.5856446,.011918599,1.7216789,.056860544,4,3,3,1,1
Wisconsin,WI,49,Finance,18,.17399999,.033608999,.0057223202,3.0836074,1.5856446,.0097977379,3.4302814,.093129925,4,3,4,1,1
Wisconsin,WI,49,Real Estate,19,.17524999,.027449001,.0057223202,3.0836074,1.5856446,.017246898,1.5915326,.076060683,4,3,3,1,1
Wisconsin,WI,49,Education,20,.18254,.073544003,.0057223202,3.0836074,1.5856446,.035525277,2.070188,.2037891,4,3,3,1,1
Wisconsin,WI,49,Healthcare,21,.18854,.092016995,.0057223202,3.0836074,1.5856446,.077494033,1.1874075,.25497741,4,3,2,1,1
Wisconsin,WI,49,Hospitality,22,.17596,.020241,.0057223202,3.0836074,1.5856446,.026819488,.7547124,.056087442,4,3,2,1,1
Wisconsin,WI,49,"Entert., Prof.",23,.1705,.075034998,.0057223202,3.0836074,1.5856446,.085739359,.87515235,.20792063,4,3,2,1,1
Wyoming,WY,50,All industries,0,.18968999,.03754513,.00037545129,-.039841369,.16823223,,,,1,1,6,1,1
Wyoming,WY,50,Non-employment,1,.17580999,,,-.039841369,.16823223,,,,1,1,6,1,1
Wyoming,WY,50,"Food, Bev., Tob.",2,.17769,-.00017936999,.00014378116,-.039841369,.16823223,-.0064767739,.027694341,.0004970294,1,1,1,1,0
Wyoming,WY,50,Textiles,3,.15934999,-.000047149999,.00014378116,-.039841369,.16823223,-.043283883,.0010893199,.00013065137,1,1,1,1,0
Wyoming,WY,50,"Wood, Paper",4,.13039,-.0016483,.00014378116,-.039841369,.16823223,-.020166513,.081734508,.0045673945,1,1,1,1,0
Wyoming,WY,50,"Petroleum, Coal",5,.079501003,-.0019068001,.00014378116,-.039841369,.16823223,-.0024654288,.77341515,.0052836915,1,1,2,1,0
Wyoming,WY,50,Chemicals,6,.051739,-.0039893999,.00014378116,-.039841369,.16823223,-.018591736,.21457921,.01105452,1,1,1,1,0
Wyoming,WY,50,"Plastics, Rubber",7,.23675001,-.00025886999,.00014378116,-.039841369,.16823223,-.023946352,.010810413,.0007173217,1,1,1,1,0
Wyoming,WY,50,Nonmetallic,8,.02049,-.0020689,.00014378116,-.039841369,.16823223,-.0084945727,.24355552,.005732866,1,1,1,1,0
Wyoming,WY,50,Metal,9,.061276,-.0034711,.00014378116,-.039841369,.16823223,-.039620578,.087608516,.0096183242,1,1,1,1,0
Wyoming,WY,50,Machinery,10,.15876,-.0013845999,.00014378116,-.039841369,.16823223,-.038382474,.036073752,.0038366888,1,1,1,1,0
Wyoming,WY,50,"Computer, Elect.",11,.050292999,-.0058903,.00014378116,-.039841369,.16823223,-.083799809,.070290133,.016321862,1,1,1,1,0
Wyoming,WY,50,Transport Mfg.,12,.17261,-.000047322999,.00014378116,-.039841369,.16823223,-.028143838,.0016814693,.00013113076,1,1,1,1,0
Wyoming,WY,50,Furniture Mfg.,13,.12028,-.0022749,.00014378116,-.039841369,.16823223,-.047512107,.04788043,.0063036862,1,1,1,1,0
Wyoming,WY,50,Wholesale and Retail,14,.19467001,.0042156,.00060712139,-.039841369,.16823223,.02933852,.14368823,.011681351,1,1,1,1,1
Wyoming,WY,50,Construction,15,.19405,.011919,.00060712139,-.039841369,.16823223,.032239377,.36970317,.033027332,1,1,1,1,1
Wyoming,WY,50,"Transport Serv.,",16,.19553,.0051781,.00060712139,-.039841369,.16823223,.034763623,.14895168,.014348421,1,1,1,1,1
Wyoming,WY,50,Information,17,.19553,.00086526998,.00060712139,-.039841369,.16823223,.011918599,.072598293,.0023976474,1,1,1,1,1
Wyoming,WY,50,Finance,18,.21131,.00094478001,.00060712139,-.039841369,.16823223,.0097977379,.096428379,.0026179682,1,1,1,1,1
Wyoming,WY,50,Real Estate,19,.20788001,.0011276,.00060712139,-.039841369,.16823223,.017246898,.065379873,.0031245591,1,1,1,1,1
Wyoming,WY,50,Education,20,.19987001,.00094958994,.00060712139,-.039841369,.16823223,.035525277,.02672998,.0026312966,1,1,1,1,1
Wyoming,WY,50,Healthcare,21,.21491,.019108001,.00060712139,-.039841369,.16823223,.077494033,.24657384,.052947924,1,1,1,1,1
Wyoming,WY,50,Hospitality,22,.20209999,.0058892001,.00060712139,-.039841369,.16823223,.026819488,.2195866,.016318867,1,1,1,1,1
Wyoming,WY,50,"Entert., Prof.",23,.20492999,.010515,.00060712139,-.039841369,.16823223,.085739359,.12263913,.029136874,1,1,1,1,1
